Zone,District,Fiscal Month Number,Year,Month,Diversion Rate-Total,Diversion Rate-Total LOG
Staten Island,SI02,3,2018,9,19.34275319,1.28651829
Staten Island,SI03,3,2018,9,20.31222095,1.307757412
Brooklyn North,BKN01,10,2017,4,13.80111876,1.139914293
Brooklyn North,BKN02,10,2017,4,17.38460571,1.240164845
Brooklyn North,BKN03,10,2017,4,11.31763937,1.053755851
Brooklyn North,BKN04,10,2017,4,14.33730646,1.156467568
Brooklyn North,BKN05,10,2017,4,10.03874425,1.00167939
Brooklyn North,BKN08,10,2017,4,16.19796319,1.209460408
Brooklyn North,BKN09,10,2017,4,13.06322223,1.116050315
Brooklyn North,BKN16,10,2017,4,8.72179662,0.940605955
Brooklyn North,BKN17,10,2017,4,13.60525876,1.133706806
Brooklyn South,BKS06,10,2017,4,30.14549138,1.479222367
Brooklyn South,BKS07,10,2017,4,21.04389611,1.323126149
Brooklyn South,BKS10,10,2017,4,24.57873422,1.390559513
Brooklyn South,BKS11,10,2017,4,18.73453672,1.272642958
Brooklyn South,BKS12,10,2017,4,15.14507484,1.180271424
Brooklyn South,BKS13,10,2017,4,14.0751263,1.148452301
Brooklyn South,BKS14,10,2017,4,14.34851184,1.15680686
Brooklyn South,BKS15,10,2017,4,18.15781446,1.259063574
Brooklyn South,BKS18,10,2017,4,15.57354462,1.192387472
Bronx,BX01,10,2017,4,6.797211485,0.832330783
Bronx,BX02,10,2017,4,12.97285967,1.11303572
Bronx,BX03,10,2017,4,8.70465153,0.93975139
Bronx,BX04,10,2017,4,11.08364531,1.044682619
Bronx,BX05,10,2017,4,11.53313243,1.061947279
Bronx,BX06,10,2017,4,14.37849064,1.157713299
Bronx,BX07,10,2017,4,13.76118119,1.138655713
Bronx,BX08,10,2017,4,19.84157822,1.297576213
Bronx,BX09,10,2017,4,9.420601909,0.974078652
Bronx,BX10,10,2017,4,18.53045767,1.267886146
Bronx,BX11,10,2017,4,14.05799712,1.14792345
Bronx,BX12,10,2017,4,16.26162565,1.211163959
Manhattan,MN01,10,2017,4,26.65743523,1.425818363
Manhattan,MN02,10,2017,4,25.10917273,1.399832404
Manhattan,MN03,10,2017,4,13.84281325,1.14122436
Manhattan,MN04,10,2017,4,21.77216855,1.337901688
Manhattan,MN05,10,2017,4,18.82071683,1.274636161
Manhattan,MN06,10,2017,4,22.04553031,1.34332055
Manhattan,MN07,10,2017,4,26.08939883,1.416464072
Manhattan,MN08,10,2017,4,25.66878898,1.40940538
Manhattan,MN09,10,2017,4,17.85534025,1.25176813
Manhattan,MN10,10,2017,4,14.41615858,1.158849551
Manhattan,MN11,10,2017,4,11.80683126,1.072133356
Manhattan,MN12,10,2017,4,15.69205429,1.195679802
Queens East,QE07,10,2017,4,18.0785798,1.257164311
Queens East,QE08,10,2017,4,15.82922021,1.199459521
Queens East,QE10,10,2017,4,21.07126736,1.323690658
Queens East,QE11,10,2017,4,27.9925752,1.447042854
Queens East,QE12,10,2017,4,14.13188772,1.150200178
Queens East,QE13,10,2017,4,17.46364122,1.2421348
Queens East,QE14,10,2017,4,11.84485719,1.073529829
Queens West,QW01,10,2017,4,19.61755956,1.29264498
Queens West,QW02,10,2017,4,19.80075395,1.296681727
Queens West,QW03,10,2017,4,14.59114433,1.164089353
Queens West,QW04,10,2017,4,14.75918496,1.169062375
Queens West,QW05,10,2017,4,25.29472929,1.403030036
Queens West,QW06,10,2017,4,20.7436764,1.316885729
Queens West,QW09,10,2017,4,18.70888507,1.272047907
Staten Island,SI01,10,2017,4,19.85532918,1.297877092
Staten Island,SI02,10,2017,4,19.78950389,1.296434907
Staten Island,SI03,10,2017,4,20.18369008,1.305000569
Brooklyn North,BKN01,2,2017,8,15.62150043,1.193722745
Brooklyn North,BKN02,2,2017,8,17.19031376,1.235283804
Brooklyn North,BKN03,2,2017,8,11.26997211,1.051922841
Brooklyn North,BKN04,2,2017,8,13.57554114,1.13275715
Brooklyn North,BKN05,2,2017,8,99.74878643,1.998907621
Brooklyn North,BKN08,2,2017,8,14.88405899,1.172721383
Brooklyn North,BKN09,2,2017,8,11.71092681,1.068591267
Brooklyn North,BKN16,2,2017,8,8.056405066,0.906141294
Brooklyn North,BKN17,2,2017,8,13.2213193,1.121274794
Brooklyn South,BKS06,2,2017,8,28.35293822,1.452598072
Brooklyn South,BKS07,2,2017,8,21.9077508,1.340597792
Brooklyn South,BKS10,2,2017,8,23.96744528,1.379621745
Brooklyn South,BKS11,2,2017,8,17.1151339,1.233380301
Brooklyn South,BKS12,2,2017,8,14.56913207,1.16343368
Brooklyn South,BKS13,2,2017,8,13.38772357,1.126706736
Brooklyn South,BKS14,2,2017,8,13.70622363,1.136917813
Brooklyn South,BKS15,2,2017,8,17.20129907,1.235561247
Brooklyn South,BKS18,2,2017,8,15.1031618,1.179067875
Bronx,BX01,2,2017,8,6.509028423,0.813516168
Bronx,BX02,2,2017,8,12.89124711,1.110294933
Bronx,BX03,2,2017,8,8.848580238,0.946873593
Bronx,BX04,2,2017,8,10.89883035,1.037379892
Bronx,BX05,2,2017,8,11.7617205,1.070470855
Bronx,BX06,2,2017,8,11.85171123,1.073781061
Bronx,BX07,2,2017,8,13.58273223,1.132987139
Bronx,BX08,2,2017,8,20.08729995,1.302921565
Bronx,BX09,2,2017,8,9.643571373,0.984237899
Bronx,BX10,2,2017,8,18.34887386,1.263609415
Bronx,BX11,2,2017,8,13.90900093,1.143295936
Bronx,BX12,2,2017,8,16.22885425,1.21028786
Manhattan,MN01,2,2017,8,25.99621885,1.414910184
Manhattan,MN02,2,2017,8,23.77225463,1.376070373
Manhattan,MN03,2,2017,8,13.20541184,1.12075195
Manhattan,MN04,2,2017,8,21.58187915,1.334089256
Manhattan,MN05,2,2017,8,17.60929795,1.245742042
Manhattan,MN06,2,2017,8,20.9636597,1.321467101
Manhattan,MN07,2,2017,8,25.85236708,1.412500314
Manhattan,MN08,2,2017,8,25.44368709,1.405580046
Manhattan,MN09,2,2017,8,17.16353363,1.234606705
Manhattan,MN10,2,2017,8,14.31412489,1.155764802
Manhattan,MN11,2,2017,8,11.38177967,1.056210174
Manhattan,MN12,2,2017,8,15.05626431,1.17771723
Queens East,QE07,2,2017,8,17.25872826,1.237008791
Queens East,QE08,2,2017,8,15.62042604,1.193692875
Queens East,QE10,2,2017,8,20.63718452,1.314650447
Queens East,QE11,2,2017,8,21.03002299,1.322839747
Queens East,QE12,2,2017,8,13.48230213,1.129764055
Queens East,QE13,2,2017,8,17.38774322,1.240243218
Queens East,QE14,2,2017,8,10.94680593,1.039287419
Queens West,QW01,2,2017,8,19.60832382,1.29244047
Queens West,QW02,2,2017,8,19.46445375,1.28924222
Queens West,QW03,2,2017,8,13.94350389,1.144371922
Queens West,QW04,2,2017,8,14.49026269,1.161076259
Queens West,QW05,2,2017,8,22.98595626,1.361462576
Queens West,QW06,2,2017,8,20.35725456,1.308719207
Queens West,QW09,2,2017,8,,
Staten Island,SI01,2,2017,8,18.68062201,1.271391333
Staten Island,SI02,2,2017,8,18.18873819,1.259802572
Staten Island,SI03,2,2017,8,20.18746832,1.305081858
Brooklyn North,BKN01,6,2017,12,15.59025853,1.192853317
Brooklyn North,BKN02,6,2017,12,19.47062667,1.28937993
Brooklyn North,BKN03,6,2017,12,12.42223877,1.094199873
Brooklyn North,BKN04,6,2017,12,15.37138946,1.186713126
Brooklyn North,BKN05,6,2017,12,11.09099044,1.044970331
Brooklyn North,BKN08,6,2017,12,16.7998857,1.225306327
Brooklyn North,BKN09,6,2017,12,13.86884405,1.142040265
Brooklyn North,BKN16,6,2017,12,9.649454284,0.984502753
Brooklyn North,BKN17,6,2017,12,14.7919742,1.170026141
Brooklyn South,BKS06,6,2017,12,31.55971652,1.499133094
Brooklyn South,BKS07,6,2017,12,22.32860811,1.348861651
Brooklyn South,BKS10,6,2017,12,26.52003324,1.423574064
Brooklyn South,BKS11,6,2017,12,21.24402836,1.327236873
Brooklyn South,BKS12,6,2017,12,15.6915336,1.195665391
Brooklyn South,BKS13,6,2017,12,15.20693918,1.182041809
Brooklyn South,BKS14,6,2017,12,15.16622123,1.180877387
Brooklyn South,BKS15,6,2017,12,19.50707339,1.290192118
Brooklyn South,BKS18,6,2017,12,17.30021361,1.238051466
Bronx,BX01,6,2017,12,6.905781348,0.839212824
Bronx,BX02,6,2017,12,13.71774176,1.137282623
Bronx,BX03,6,2017,12,9.534587045,0.979301888
Bronx,BX04,6,2017,12,11.39455799,1.056697483
Bronx,BX05,6,2017,12,12.32294386,1.09071447
Bronx,BX06,6,2017,12,13.9293388,1.143930502
Bronx,BX07,6,2017,12,14.36780865,1.157390535
Bronx,BX08,6,2017,12,21.81283828,1.33871218
Bronx,BX09,6,2017,12,10.22555926,1.00968707
Bronx,BX10,6,2017,12,99.04430291,1.9958295
Bronx,BX11,6,2017,12,15.29439301,1.184532246
Bronx,BX12,6,2017,12,17.72271404,1.24853023
Manhattan,MN01,6,2017,12,30.11017496,1.478713279
Manhattan,MN02,6,2017,12,27.55870399,1.44025879
Manhattan,MN03,6,2017,12,14.37191814,1.157514735
Manhattan,MN04,6,2017,12,23.99597865,1.380138467
Manhattan,MN05,6,2017,12,21.0034064,1.322289736
Manhattan,MN06,6,2017,12,24.62695237,1.39141067
Manhattan,MN07,6,2017,12,28.250813,1.45103095
Manhattan,MN08,6,2017,12,27.51591203,1.439583912
Manhattan,MN09,6,2017,12,18.68434011,1.271477764
Manhattan,MN10,6,2017,12,15.33143683,1.185582858
Manhattan,MN11,6,2017,12,12.3300201,1.090963785
Manhattan,MN12,6,2017,12,17.07104376,1.232260076
Queens East,QE07,6,2017,12,20.03612439,1.301813719
Queens East,QE08,6,2017,12,17.17129981,1.234803171
Queens East,QE10,6,2017,12,23.51124094,1.371275552
Queens East,QE11,6,2017,12,32.76639293,1.515428635
Queens East,QE12,6,2017,12,15.48748409,1.189980873
Queens East,QE13,6,2017,12,19.75944309,1.2957747
Queens East,QE14,6,2017,12,13.14388924,1.118723891
Queens West,QW01,6,2017,12,21.21388531,1.326620217
Queens West,QW02,6,2017,12,22.13233287,1.345027193
Queens West,QW03,6,2017,12,16.27851341,1.211614742
Queens West,QW04,6,2017,12,16.29655179,1.212095721
Queens West,QW05,6,2017,12,29.15957102,1.464781131
Queens West,QW06,6,2017,12,22.58070403,1.353737478
Queens West,QW09,6,2017,12,20.72842054,1.316566211
Staten Island,SI01,6,2017,12,21.94975823,1.341429741
Staten Island,SI02,6,2017,12,22.37632179,1.349788699
Staten Island,SI03,6,2017,12,23.67409546,1.374273394
Brooklyn North,BKN01,8,2017,2,14.59766388,1.16428336
Brooklyn North,BKN02,8,2017,2,18.41876224,1.265260442
Brooklyn North,BKN03,8,2017,2,11.58606968,1.063936136
Brooklyn North,BKN04,8,2017,2,14.13198276,1.150203099
Brooklyn North,BKN05,8,2017,2,9.908982944,0.996029081
Brooklyn North,BKN08,8,2017,2,16.06544055,1.205892639
Brooklyn North,BKN09,8,2017,2,12.95110877,1.112306951
Brooklyn North,BKN16,8,2017,2,8.401050629,0.924333602
Brooklyn North,BKN17,8,2017,2,13.27637467,1.1230795
Brooklyn South,BKS06,8,2017,2,29.85627786,1.475035664
Brooklyn South,BKS07,8,2017,2,19.94245088,1.299778531
Brooklyn South,BKS10,8,2017,2,24.28799693,1.385391699
Brooklyn South,BKS11,8,2017,2,18.69012152,1.271612125
Brooklyn South,BKS12,8,2017,2,14.40705697,1.158575274
Brooklyn South,BKS13,8,2017,2,13.86095653,1.141793202
Brooklyn South,BKS14,8,2017,2,14.41563291,1.158833715
Brooklyn South,BKS15,8,2017,2,17.99580734,1.255171335
Brooklyn South,BKS18,8,2017,2,15.73307214,1.196813534
Bronx,BX01,8,2017,2,6.284224557,0.798251695
Bronx,BX02,8,2017,2,12.4199985,1.094121543
Bronx,BX03,8,2017,2,8.849887764,0.946937763
Bronx,BX04,8,2017,2,10.18158261,1.007815289
Bronx,BX05,8,2017,2,10.86693103,1.036106911
Bronx,BX06,8,2017,2,13.99299593,1.145910708
Bronx,BX07,8,2017,2,13.2120558,1.120970399
Bronx,BX08,8,2017,2,19.72244234,1.294960695
Bronx,BX09,8,2017,2,9.357373234,0.971153952
Bronx,BX10,8,2017,2,18.21522416,1.26043452
Bronx,BX11,8,2017,2,13.93794987,1.144198898
Bronx,BX12,8,2017,2,16.2551798,1.210991778
Manhattan,MN01,8,2017,2,26.11117166,1.41682636
Manhattan,MN02,8,2017,2,25.21780563,1.401707293
Manhattan,MN03,8,2017,2,14.21671255,1.152799182
Manhattan,MN04,8,2017,2,22.26878631,1.347696548
Manhattan,MN05,8,2017,2,19.61238423,1.292530393
Manhattan,MN06,8,2017,2,22.63276703,1.354737653
Manhattan,MN07,8,2017,2,26.4551909,1.4225109
Manhattan,MN08,8,2017,2,25.3235107,1.403523914
Manhattan,MN09,8,2017,2,17.57714562,1.244948351
Manhattan,MN10,8,2017,2,14.31191682,1.155697803
Manhattan,MN11,8,2017,2,11.42625404,1.057903876
Manhattan,MN12,8,2017,2,15.85809926,1.200251132
Queens East,QE07,8,2017,2,18.43739215,1.265699493
Queens East,QE08,8,2017,2,16.4220239,1.21542668
Queens East,QE10,8,2017,2,21.02755298,1.322788736
Queens East,QE11,8,2017,2,27.89468579,1.445521474
Queens East,QE12,8,2017,2,14.24106306,1.15354241
Queens East,QE13,8,2017,2,18.90160749,1.27649874
Queens East,QE14,8,2017,2,11.55294199,1.062692593
Queens West,QW01,8,2017,2,19.97704072,1.300531155
Queens West,QW02,8,2017,2,20.25364259,1.306503142
Queens West,QW03,8,2017,2,14.92300938,1.173856412
Queens West,QW04,8,2017,2,14.87355351,1.17241474
Queens West,QW05,8,2017,2,26.44844334,1.422400116
Queens West,QW06,8,2017,2,21.07384956,1.323743875
Queens West,QW09,8,2017,2,19.13554712,1.281840884
Staten Island,SI01,8,2017,2,19.32089188,1.28602717
Staten Island,SI02,8,2017,2,20.48788588,1.311497146
Staten Island,SI03,8,2017,2,21.36796664,1.329763197
Brooklyn North,BKN01,7,2017,1,16.45792978,1.216375205
Brooklyn North,BKN02,7,2017,1,20.40556798,1.309748688
Brooklyn North,BKN03,7,2017,1,12.99277782,1.113702012
Brooklyn North,BKN04,7,2017,1,16.06871408,1.205981123
Brooklyn North,BKN05,7,2017,1,11.04415598,1.043132532
Brooklyn North,BKN08,7,2017,1,18.35295993,1.263706116
Brooklyn North,BKN09,7,2017,1,13.89248116,1.142779816
Brooklyn North,BKN16,7,2017,1,9.185861957,0.963119915
Brooklyn North,BKN17,7,2017,1,14.9079111,1.173416794
Brooklyn South,BKS06,7,2017,1,33.14993154,1.520482636
Brooklyn South,BKS07,7,2017,1,22.63883188,1.354854014
Brooklyn South,BKS10,7,2017,1,26.90318001,1.429803618
Brooklyn South,BKS11,7,2017,1,21.31177092,1.328619539
Brooklyn South,BKS12,7,2017,1,15.61161974,1.193447964
Brooklyn South,BKS13,7,2017,1,15.43595142,1.188533403
Brooklyn South,BKS14,7,2017,1,15.87850875,1.200809713
Brooklyn South,BKS15,7,2017,1,19.75120106,1.29559351
Brooklyn South,BKS18,7,2017,1,17.60339911,1.245596536
Bronx,BX01,7,2017,1,7.378735065,0.867981917
Bronx,BX02,7,2017,1,14.15059157,1.150774596
Bronx,BX03,7,2017,1,9.454222182,0.975625804
Bronx,BX04,7,2017,1,12.02863552,1.080216366
Bronx,BX05,7,2017,1,12.38273647,1.09281663
Bronx,BX06,7,2017,1,14.08818962,1.148855188
Bronx,BX07,7,2017,1,15.11041973,1.179276528
Bronx,BX08,7,2017,1,22.05446939,1.343496614
Bronx,BX09,7,2017,1,10.65575813,1.027584354
Bronx,BX10,7,2017,1,99.12347476,1.996176518
Bronx,BX11,7,2017,1,15.57844993,1.192524243
Bronx,BX12,7,2017,1,18.16090765,1.25913755
Manhattan,MN01,7,2017,1,27.90393841,1.445665505
Manhattan,MN02,7,2017,1,28.93858302,1.461477262
Manhattan,MN03,7,2017,1,15.70254685,1.195970098
Manhattan,MN04,7,2017,1,24.19961756,1.383808503
Manhattan,MN05,7,2017,1,22.16124806,1.345594215
Manhattan,MN06,7,2017,1,24.23115636,1.38437414
Manhattan,MN07,7,2017,1,28.78217767,1.45912365
Manhattan,MN08,7,2017,1,28.31905854,1.452078811
Manhattan,MN09,7,2017,1,19.49302846,1.289879317
Manhattan,MN10,7,2017,1,15.82841179,1.19943734
Manhattan,MN11,7,2017,1,12.56170872,1.099048719
Manhattan,MN12,7,2017,1,17.38010255,1.240052335
Queens East,QE07,7,2017,1,20.4638566,1.310987484
Queens East,QE08,7,2017,1,17.47572546,1.242435213
Queens East,QE10,7,2017,1,23.48865025,1.370858061
Queens East,QE11,7,2017,1,30.86441674,1.489458074
Queens East,QE12,7,2017,1,15.53474765,1.191304203
Queens East,QE13,7,2017,1,20.82051574,1.318491483
Queens East,QE14,7,2017,1,13.20964584,1.120891174
Queens West,QW01,7,2017,1,22.05275879,1.343462927
Queens West,QW02,7,2017,1,22.62888663,1.354663187
Queens West,QW03,7,2017,1,16.08938426,1.206539424
Queens West,QW04,7,2017,1,16.24446116,1.21070531
Queens West,QW05,7,2017,1,28.28292932,1.451524388
Queens West,QW06,7,2017,1,23.0019898,1.361765407
Queens West,QW09,7,2017,1,21.73707897,1.337201183
Staten Island,SI01,7,2017,1,21.50962429,1.332632825
Staten Island,SI02,7,2017,1,23.01143386,1.361943681
Staten Island,SI03,7,2017,1,23.70969355,1.374925941
Brooklyn North,BKN01,1,2017,7,15.24288284,1.183067112
Brooklyn North,BKN02,1,2017,7,17.09107862,1.232769472
Brooklyn North,BKN03,1,2017,7,99.22925052,1.996639711
Brooklyn North,BKN04,1,2017,7,13.92243018,1.143715049
Brooklyn North,BKN05,1,2017,7,9.676111322,0.985700856
Brooklyn North,BKN08,1,2017,7,15.22887965,1.182667955
Brooklyn North,BKN09,1,2017,7,11.6429918,1.066064592
Brooklyn North,BKN16,1,2017,7,8.334830826,0.920896789
Brooklyn North,BKN17,1,2017,7,13.13264537,1.118352217
Brooklyn South,BKS06,1,2017,7,28.40540218,1.453400943
Brooklyn South,BKS07,1,2017,7,19.90016649,1.29885671
Brooklyn South,BKS10,1,2017,7,23.93083541,1.37895786
Brooklyn South,BKS11,1,2017,7,17.67540648,1.24736941
Brooklyn South,BKS12,1,2017,7,14.68577419,1.166896846
Brooklyn South,BKS13,1,2017,7,14.27580966,1.154600749
Brooklyn South,BKS14,1,2017,7,14.19646431,1.152180195
Brooklyn South,BKS15,1,2017,7,17.43459082,1.241411759
Brooklyn South,BKS18,1,2017,7,15.10463444,1.179110219
Bronx,BX01,1,2017,7,6.5769888,0.818027102
Bronx,BX02,1,2017,7,12.46856766,1.095816566
Bronx,BX03,1,2017,7,9.755918519,0.989268164
Bronx,BX04,1,2017,7,10.88241653,1.036725345
Bronx,BX05,1,2017,7,11.68494961,1.067626844
Bronx,BX06,1,2017,7,12.24660337,1.088015653
Bronx,BX07,1,2017,7,13.54115661,1.131655761
Bronx,BX08,1,2017,7,20.00307907,1.301096852
Bronx,BX09,1,2017,7,9.689775434,0.986313712
Bronx,BX10,1,2017,7,18.31351295,1.26277166
Bronx,BX11,1,2017,7,13.95837675,1.144834916
Bronx,BX12,1,2017,7,16.34832974,1.213473389
Manhattan,MN01,1,2017,7,27.15787673,1.433895813
Manhattan,MN02,1,2017,7,24.37223109,1.386895287
Manhattan,MN03,1,2017,7,13.10427746,1.11741308
Manhattan,MN04,1,2017,7,22.40393917,1.350324385
Manhattan,MN05,1,2017,7,18.12224854,1.258212082
Manhattan,MN06,1,2017,7,22.05243616,1.343456574
Manhattan,MN07,1,2017,7,25.61305416,1.408461368
Manhattan,MN08,1,2017,7,26.32275454,1.420331334
Manhattan,MN09,1,2017,7,18.64408408,1.270541053
Manhattan,MN10,1,2017,7,14.29155363,1.155079443
Manhattan,MN11,1,2017,7,12.26059437,1.088511524
Manhattan,MN12,1,2017,7,15.77670737,1.19801637
Queens East,QE07,1,2017,7,17.42122316,1.241078644
Queens East,QE08,1,2017,7,15.52607745,1.191061748
Queens East,QE10,1,2017,7,20.97745337,1.321752764
Queens East,QE11,1,2017,7,21.38165437,1.330041305
Queens East,QE12,1,2017,7,13.71777649,1.137283722
Queens East,QE13,1,2017,7,17.7501158,1.249201191
Queens East,QE14,1,2017,7,11.37362043,1.055898731
Queens West,QW01,1,2017,7,19.92370239,1.299370046
Queens West,QW02,1,2017,7,19.54112419,1.290949545
Queens West,QW03,1,2017,7,13.88838756,1.142651827
Queens West,QW04,1,2017,7,14.23704543,1.153419871
Queens West,QW05,1,2017,7,22.93953983,1.360584702
Queens West,QW06,1,2017,7,20.69241654,1.315811212
Queens West,QW09,1,2017,7,18.01906358,1.255732218
Staten Island,SI01,1,2017,7,19.06233433,1.280176082
Staten Island,SI02,1,2017,7,18.67513435,1.271263735
Staten Island,SI03,1,2017,7,20.22460109,1.305879964
Brooklyn North,BKN01,12,2017,6,15.38679038,1.187148037
Brooklyn North,BKN02,12,2017,6,19.42064174,1.288263577
Brooklyn North,BKN03,12,2017,6,11.810884,1.072282404
Brooklyn North,BKN04,12,2017,6,14.77698664,1.169585881
Brooklyn North,BKN05,12,2017,6,10.07981664,1.003452632
Brooklyn North,BKN08,12,2017,6,16.58790438,1.219791523
Brooklyn North,BKN09,12,2017,6,12.64167166,1.101804506
Brooklyn North,BKN16,12,2017,6,9.631150239,0.983678158
Brooklyn North,BKN17,12,2017,6,13.47529234,1.129538196
Brooklyn South,BKS06,12,2017,6,29.11066744,1.464052163
Brooklyn South,BKS07,12,2017,6,20.53100487,1.312410206
Brooklyn South,BKS10,12,2017,6,23.68240581,1.374425819
Brooklyn South,BKS11,12,2017,6,18.13224585,1.258451599
Brooklyn South,BKS12,12,2017,6,13.95521036,1.144736387
Brooklyn South,BKS13,12,2017,6,14.72804265,1.168145033
Brooklyn South,BKS14,12,2017,6,14.07585082,1.148474655
Brooklyn South,BKS15,12,2017,6,20.0436127,1.301976002
Brooklyn South,BKS18,12,2017,6,15.19908115,1.181817334
Bronx,BX01,12,2017,6,7.295910109,0.863079475
Bronx,BX02,12,2017,6,13.2935151,1.123639833
Bronx,BX03,12,2017,6,9.299189294,0.968445088
Bronx,BX04,12,2017,6,11.6445531,1.066122826
Bronx,BX05,12,2017,6,11.86689842,1.074337225
Bronx,BX06,12,2017,6,13.91477465,1.143476177
Bronx,BX07,12,2017,6,14.12931849,1.150121215
Bronx,BX08,12,2017,6,20.29460067,1.30738051
Bronx,BX09,12,2017,6,10.28072498,1.012023741
Bronx,BX10,12,2017,6,18.29696714,1.262379108
Bronx,BX11,12,2017,6,14.09428824,1.149043149
Bronx,BX12,12,2017,6,16.40825672,1.215062442
Manhattan,MN01,12,2017,6,26.91672324,1.430022189
Manhattan,MN02,12,2017,6,25.74453263,1.410685012
Manhattan,MN03,12,2017,6,14.71900928,1.167878579
Manhattan,MN04,12,2017,6,21.36939472,1.329792221
Manhattan,MN05,12,2017,6,18.81021794,1.274393827
Manhattan,MN06,12,2017,6,21.28983771,1.328172351
Manhattan,MN07,12,2017,6,25.98794955,1.414772015
Manhattan,MN08,12,2017,6,25.094362,1.399576159
Manhattan,MN09,12,2017,6,18.15613889,1.259023496
Manhattan,MN10,12,2017,6,14.24713719,1.153727606
Manhattan,MN11,12,2017,6,12.11783373,1.083424989
Manhattan,MN12,12,2017,6,15.52828736,1.191123559
Queens East,QE07,12,2017,6,17.85487337,1.251756774
Queens East,QE08,12,2017,6,15.52950717,1.191157674
Queens East,QE10,12,2017,6,20.18982114,1.305132472
Queens East,QE11,12,2017,6,25.56715823,1.407682459
Queens East,QE12,12,2017,6,99.95465493,1.999803024
Queens East,QE13,12,2017,6,17.15138287,1.234299142
Queens East,QE14,12,2017,6,11.76093218,1.070441746
Queens West,QW01,12,2017,6,19.75977566,1.29578201
Queens West,QW02,12,2017,6,19.42904025,1.288451348
Queens West,QW03,12,2017,6,14.39139346,1.158102847
Queens West,QW04,12,2017,6,15.42541373,1.188236821
Queens West,QW05,12,2017,6,24.01955496,1.380564956
Queens West,QW06,12,2017,6,20.68519711,1.315659664
Queens West,QW09,12,2017,6,18.83116581,1.274877207
Staten Island,SI01,12,2017,6,20.14444282,1.30415526
Staten Island,SI02,12,2017,6,19.52886781,1.290677066
Staten Island,SI03,12,2017,6,19.77713884,1.296163462
Brooklyn North,BKN01,9,2017,3,13.98111351,1.145541762
Brooklyn North,BKN02,9,2017,3,18.30163343,1.262489852
Brooklyn North,BKN03,9,2017,3,11.3009577,1.053115249
Brooklyn North,BKN04,9,2017,3,14.26845885,1.154377067
Brooklyn North,BKN05,9,2017,3,9.935817874,0.997203622
Brooklyn North,BKN08,9,2017,3,16.70993429,1.222974742
Brooklyn North,BKN09,9,2017,3,12.82212709,1.107960077
Brooklyn North,BKN16,9,2017,3,8.106649654,0.908841404
Brooklyn North,BKN17,9,2017,3,13.66310817,1.135549507
Brooklyn South,BKS06,9,2017,3,30.4091791,1.483004696
Brooklyn South,BKS07,9,2017,3,21.00778667,1.322380299
Brooklyn South,BKS10,9,2017,3,24.54583871,1.389977876
Brooklyn South,BKS11,9,2017,3,19.1031917,1.281105934
Brooklyn South,BKS12,9,2017,3,14.50451409,1.161503184
Brooklyn South,BKS13,9,2017,3,14.49223344,1.161135321
Brooklyn South,BKS14,9,2017,3,14.9290557,1.174032338
Brooklyn South,BKS15,9,2017,3,18.25538261,1.26139094
Brooklyn South,BKS18,9,2017,3,15.90822298,1.20162167
Bronx,BX01,9,2017,3,6.931665101,0.840837572
Bronx,BX02,9,2017,3,12.4975265,1.096824066
Bronx,BX03,9,2017,3,8.685809708,0.93881031
Bronx,BX04,9,2017,3,11.04121549,1.043016886
Bronx,BX05,9,2017,3,11.50388937,1.060844697
Bronx,BX06,9,2017,3,14.21663037,1.152796672
Bronx,BX07,9,2017,3,14.07416816,1.148422736
Bronx,BX08,9,2017,3,20.05639943,1.30225297
Bronx,BX09,9,2017,3,9.487341638,0.97714454
Bronx,BX10,9,2017,3,18.25622433,1.261410964
Bronx,BX11,9,2017,3,14.1358304,1.150321326
Bronx,BX12,9,2017,3,17.00757991,1.23064252
Manhattan,MN01,9,2017,3,27.09610408,1.432906852
Manhattan,MN02,9,2017,3,26.32164632,1.420313049
Manhattan,MN03,9,2017,3,13.95582075,1.144755383
Manhattan,MN04,9,2017,3,22.46623868,1.351530368
Manhattan,MN05,9,2017,3,19.54294072,1.290989915
Manhattan,MN06,9,2017,3,22.1969333,1.346292977
Manhattan,MN07,9,2017,3,27.23346228,1.435102858
Manhattan,MN08,9,2017,3,25.9791782,1.414625409
Manhattan,MN09,9,2017,3,18.40159299,1.264855421
Manhattan,MN10,9,2017,3,14.31722123,1.155858736
Manhattan,MN11,9,2017,3,11.65201568,1.06640106
Manhattan,MN12,9,2017,3,15.90932172,1.201651664
Queens East,QE07,9,2017,3,18.9013585,1.276493019
Queens East,QE08,9,2017,3,16.13172996,1.207680943
Queens East,QE10,9,2017,3,20.6768955,1.315485333
Queens East,QE11,9,2017,3,27.58798042,1.440719909
Queens East,QE12,9,2017,3,14.28789448,1.154968234
Queens East,QE13,9,2017,3,18.27867784,1.261944779
Queens East,QE14,9,2017,3,11.38929638,1.056496895
Queens West,QW01,9,2017,3,20.09098181,1.30300116
Queens West,QW02,9,2017,3,19.84112584,1.297566312
Queens West,QW03,9,2017,3,14.93563092,1.174223573
Queens West,QW04,9,2017,3,14.5535145,1.162967883
Queens West,QW05,9,2017,3,25.97088284,1.414486713
Queens West,QW06,9,2017,3,20.80257457,1.318117087
Queens West,QW09,9,2017,3,19.44248758,1.28875183
Staten Island,SI01,9,2017,3,19.03631085,1.279582788
Staten Island,SI02,9,2017,3,20.52808566,1.312348451
